,Year,Month,Day,Hour,temp,humidity,wind_speed,clouds_all,Morning,Afternoon,Evening,Night,Spring,Summer,Fall,Winter,Clear,Clouds,Drizzle,Fog,Haze,Mist,Rain,Snow,Thunderstorm
0,2015,1,1,0,-2.32,43,2.1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
1,2015,1,1,1,-2.77,38,3.6,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
2,2015,1,1,2,-2.58,46,4.1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
3,2015,1,1,3,-2.81,45,3.1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
4,2015,1,1,4,-2.72,38,6.7,20,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
5,2015,1,1,5,-2.69,40,1.5,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
6,2015,1,1,6,-2.99,41,3.62,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
7,2015,1,1,7,-3.19,38,5.7,20,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
8,2015,1,1,8,-3.15,41,3.1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
9,2015,1,1,9,-1.62,38,3.21,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
10,2015,1,1,10,-0.16,35,6.7,20,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
11,2015,1,1,11,0.77,34,1.5,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
12,2015,1,1,12,2.05,32,5.1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
13,2015,1,1,13,3.24,30,7.2,40,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
14,2015,1,1,14,3.89,27,3.1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
15,2015,1,1,15,4.47,28,4.1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
16,2015,1,1,16,4.54,32,6.7,20,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
17,2015,1,1,17,4.24,30,5.1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
18,2015,1,1,18,4.02,33,3.1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
19,2015,1,1,19,3.85,36,6.7,20,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
20,2015,1,1,20,3.44,38,3.1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
21,2015,1,1,21,3.42,40,4.1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
22,2015,1,1,22,3.19,42,7.7,20,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
23,2015,1,1,23,2.91,42,4.6,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
24,2015,1,2,0,2.52,43,4.6,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
25,2015,1,2,1,2.49,43,5.7,40,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
26,2015,1,2,2,2.48,41,3.6,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
27,2015,1,2,3,2.21,41,3.1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
28,2015,1,2,4,2.26,38,7.2,20,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
29,2015,1,2,5,2.42,43,1.5,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
30,2015,1,2,6,1.88,43,3.6,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
31,2015,1,2,7,2.04,41,8.2,40,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
32,2015,1,2,8,2.25,43,3.1,90,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
33,2015,1,2,9,3.53,40,2.6,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
34,2015,1,2,10,4.55,40,8.8,40,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
35,2015,1,2,11,5.55,37,5.49,40,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
36,2015,1,2,12,5.97,39,5.1,40,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
37,2015,1,2,13,6.27,40,8.2,40,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
38,2015,1,2,14,6.61,34,4.1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
39,2015,1,2,15,6.67,34,4.39,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
40,2015,1,2,16,6.05,37,4.6,40,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
41,2015,1,2,17,5.14,37,4.1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
42,2015,1,2,18,4.72,37,3.1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
43,2015,1,2,19,4.44,40,6.7,40,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
44,2015,1,2,20,3.89,43,2.6,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
45,2015,1,2,21,3.37,43,2.1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
46,2015,1,2,22,2.63,51,4.1,40,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
47,2015,1,2,23,2.02,49,1.5,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
48,2015,1,3,0,1.59,53,2.1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
49,2015,1,3,1,1.74,53,2.6,40,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
50,2015,1,3,2,0.58,51,2.39,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
51,2015,1,3,3,1.05,45,2.6,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
52,2015,1,3,4,1.02,58,2.1,40,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
53,2015,1,3,5,0.38,51,2.6,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
54,2015,1,3,6,-0.27,55,2.6,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
55,2015,1,3,7,0.04,63,3.6,40,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
56,2015,1,3,8,0.89,55,4.1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
57,2015,1,3,9,2.17,49,3.1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
58,2015,1,3,10,3.01,51,4.1,90,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
59,2015,1,3,11,3.68,47,3.6,90,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
60,2015,1,3,12,3.97,51,2.1,90,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
61,2015,1,3,13,3.28,81,4.6,90,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
62,2015,1,3,14,2.37,86,5.1,90,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
65,2015,1,3,15,2.27,86,3.53,90,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
67,2015,1,3,16,2.64,96,4.6,90,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
68,2015,1,3,17,3.24,89,2.6,90,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
70,2015,1,3,18,3.92,88,2.1,90,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
72,2015,1,3,19,4.57,92,4.6,90,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
73,2015,1,3,20,5.47,88,2.6,90,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
75,2015,1,3,21,5.74,89,2.1,90,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
77,2015,1,3,22,5.48,95,5.7,90,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
78,2015,1,3,23,5.5,88,3.6,90,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
80,2015,1,4,0,5.3,93,2.1,90,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
81,2015,1,4,1,5.52,95,4.6,90,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
82,2015,1,4,2,5.69,92,2.1,90,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
84,2015,1,4,3,5.72,92,2.46,90,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
86,2015,1,4,4,5.56,95,3.03,90,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
88,2015,1,4,5,5.68,92,1.5,90,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
89,2015,1,4,6,7.07,92,3.1,90,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
91,2015,1,4,7,7.52,92,4.1,40,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
92,2015,1,4,8,7.31,88,3.6,90,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
93,2015,1,4,9,7.72,85,3.74,90,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
94,2015,1,4,10,8.34,88,3.6,90,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
95,2015,1,4,11,9.04,89,3.1,90,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
96,2015,1,4,12,10.39,89,3.6,90,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
97,2015,1,4,13,10.84,92,3.1,90,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
98,2015,1,4,14,11.48,87,5.1,90,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
99,2015,1,4,15,12.51,93,6.2,75,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
100,2015,1,4,16,13.05,86,6.2,90,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
101,2015,1,4,17,13.25,83,3.1,20,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
102,2015,1,4,18,13.18,83,2.1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
103,2015,1,4,19,13.22,83,4.6,90,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
104,2015,1,4,20,12.56,93,4.1,90,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
105,2015,1,4,21,12.57,82,2.1,90,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
106,2015,1,4,22,11.96,73,9.3,90,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
107,2015,1,4,23,11.59,60,6.2,75,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
108,2015,1,5,0,10.64,40,8.2,40,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
109,2015,1,5,1,9.18,44,8.8,40,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
110,2015,1,5,2,8.21,46,5.82,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
111,2015,1,5,3,7.37,48,4.6,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
112,2015,1,5,4,6.68,46,5.7,20,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
113,2015,1,5,5,6.01,48,4.1,75,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
114,2015,1,5,6,5.49,48,7.2,20,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
115,2015,1,5,7,5.11,40,8.8,40,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
116,2015,1,5,8,4.44,38,6.7,75,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
117,2015,1,5,9,4.42,38,6.2,20,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
118,2015,1,5,10,4.02,40,10.8,40,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
119,2015,1,5,11,3.59,24,7.2,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
120,2015,1,5,12,3.52,26,3.1,75,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
121,2015,1,5,13,2.67,33,9.8,40,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
122,2015,1,5,14,3.14,25,7.19,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
123,2015,1,5,15,2.41,26,3.1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
124,2015,1,5,16,1.48,35,8.8,20,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
125,2015,1,5,17,0.55,25,4.6,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
126,2015,1,5,18,-0.28,33,6.2,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
127,2015,1,5,19,-1.08,35,11.3,20,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
128,2015,1,5,20,-2.16,26,5.1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
129,2015,1,5,21,-3.03,36,1.5,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
130,2015,1,5,22,-4.1,45,6.2,40,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
131,2015,1,5,23,-4.72,37,3.6,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
132,2015,1,6,0,-5.05,35,3.1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
133,2015,1,6,1,-5.5,40,6.2,20,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
134,2015,1,6,2,-6.01,37,1.5,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
135,2015,1,6,3,-6.09,37,3.1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
136,2015,1,6,4,-6.16,44,4.1,90,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
137,2015,1,6,5,-5.98,37,2.1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
138,2015,1,6,6,-6.12,38,2.44,20,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
139,2015,1,6,7,-5.9,42,4.6,90,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
140,2015,1,6,8,-6.05,40,1.5,90,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
141,2015,1,6,9,-6.91,67,1.14,90,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
143,2015,1,6,10,-6.78,80,2.6,90,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
145,2015,1,6,11,-6.16,73,1.5,90,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
147,2015,1,6,12,-6.01,70,4.6,90,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
149,2015,1,6,13,-5.63,67,2.6,90,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
150,2015,1,6,14,-5.31,61,4.1,90,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
151,2015,1,6,15,-5.15,65,2.64,90,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
152,2015,1,6,16,-5.18,65,3.6,90,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
153,2015,1,6,17,-5.35,70,2.1,90,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
154,2015,1,6,18,-6.01,67,2.02,75,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
155,2015,1,6,19,-5.73,67,3.6,40,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
156,2015,1,6,20,-5.88,67,3.6,75,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
157,2015,1,6,21,-5.84,70,1.5,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
158,2015,1,6,22,-5.96,70,6.7,40,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
159,2015,1,6,23,-6.12,70,4.1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
160,2015,1,7,0,-6.17,70,1.5,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
161,2015,1,7,1,-6.52,64,4.1,40,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
162,2015,1,7,2,-6.13,64,3.17,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
163,2015,1,7,3,-6.11,61,3.1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
164,2015,1,7,4,-5.62,54,6.2,40,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
165,2015,1,7,5,-5.66,59,4.1,75,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
166,2015,1,7,6,-5.81,61,3.68,20,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
167,2015,1,7,7,-5.78,61,5.7,40,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
168,2015,1,7,8,-5.64,56,6.2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
169,2015,1,7,9,-5.13,49,6.2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
170,2015,1,7,10,-4.39,47,9.3,40,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
171,2015,1,7,11,-3.83,39,6.2,20,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
172,2015,1,7,12,-4.05,37,7.2,75,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
173,2015,1,7,13,-4.19,61,10.3,40,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
174,2015,1,7,14,-4.11,49,7.2,75,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
175,2015,1,7,15,-5.23,62,8.2,75,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
176,2015,1,7,16,-5.43,51,9.3,40,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
177,2015,1,7,17,-6.65,24,8.2,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
178,2015,1,7,18,-7.78,29,7.2,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
179,2015,1,7,19,-8.96,43,11.3,40,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
180,2015,1,7,20,-10.29,30,9.3,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
181,2015,1,7,21,-10.98,35,6.2,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
182,2015,1,7,22,-11.39,54,11.8,20,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
183,2015,1,7,23,-11.81,36,5.7,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
184,2015,1,8,0,-11.98,36,5.7,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
185,2015,1,8,1,-12.28,49,9.3,20,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
186,2015,1,8,2,-12.49,38,5.1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
187,2015,1,8,3,-12.49,38,6.2,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
188,2015,1,8,4,-12.81,49,4.6,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
189,2015,1,8,5,-12.66,44,6.2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
190,2015,1,8,6,-12.39,45,4.1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
191,2015,1,8,7,-12.19,49,4.1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
192,2015,1,8,8,-11.82,49,2.6,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
193,2015,1,8,9,-10.68,49,3.1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
194,2015,1,8,10,-9.25,50,6.7,20,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
195,2015,1,8,11,-7.88,43,2.1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
196,2015,1,8,12,-6.86,40,4.47,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
197,2015,1,8,13,-6.0,40,5.1,20,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
198,2015,1,8,14,-5.72,39,3.6,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
199,2015,1,8,15,-5.55,39,3.1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
200,2015,1,8,16,-5.96,40,5.1,40,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
201,2015,1,8,17,-6.51,40,3.1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
202,2015,1,8,18,-6.88,46,3.02,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
203,2015,1,8,19,-7.52,44,5.7,40,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
204,2015,1,8,20,-7.95,41,5.1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
205,2015,1,8,21,-8.06,42,4.6,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
206,2015,1,8,22,-7.95,41,6.2,40,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
207,2015,1,8,23,-7.65,42,2.6,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
208,2015,1,9,0,-7.18,44,2.6,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
209,2015,1,9,1,-6.51,44,5.7,90,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
210,2015,1,9,2,-5.56,47,4.1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
211,2015,1,9,3,-5.42,49,5.72,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
212,2015,1,9,4,-4.35,52,5.7,40,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
213,2015,1,9,5,-3.63,47,4.1,75,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
214,2015,1,9,6,-3.33,45,7.2,90,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
215,2015,1,9,7,-4.02,71,3.6,90,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
216,2015,1,9,8,-4.38,77,5.1,90,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
217,2015,1,9,9,-3.94,74,2.6,90,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
219,2015,1,9,10,-3.15,71,5.7,90,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
220,2015,1,9,11,-2.19,59,2.1,90,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
221,2015,1,9,12,-0.29,48,4.1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
222,2015,1,9,13,0.35,44,8.2,40,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
223,2015,1,9,14,1.06,35,2.1,75,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
224,2015,1,9,15,0.95,37,3.6,75,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
225,2015,1,9,16,0.48,42,7.2,40,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
226,2015,1,9,17,-0.08,39,3.6,40,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
227,2015,1,9,18,-0.35,40,2.1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
228,2015,1,9,19,-0.88,40,7.2,20,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
229,2015,1,9,20,-1.52,42,5.1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
230,2015,1,9,21,-2.48,38,7.7,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
231,2015,1,9,22,-3.08,36,8.8,20,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
232,2015,1,9,23,-3.81,34,3.1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
233,2015,1,10,0,-4.49,37,5.1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
234,2015,1,10,1,-4.96,43,6.2,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
235,2015,1,10,2,-5.45,39,3.6,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
236,2015,1,10,3,-6.12,42,2.1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
237,2015,1,10,4,-6.59,46,6.7,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
238,2015,1,10,5,-7.06,44,3.6,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
239,2015,1,10,6,-7.39,44,4.6,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
240,2015,1,10,7,-7.95,48,7.7,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
241,2015,1,10,8,-8.06,43,5.1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
242,2015,1,10,9,-7.81,43,2.6,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
243,2015,1,10,10,-7.12,44,7.2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
244,2015,1,10,11,-6.61,36,4.1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
245,2015,1,10,12,-5.98,35,4.1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
246,2015,1,10,13,-5.35,37,7.2,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
247,2015,1,10,14,-4.76,35,3.1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
248,2015,1,10,15,-4.25,34,1.5,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
249,2015,1,10,16,-4.5,34,4.1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
250,2015,1,10,17,-5.26,34,3.6,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
251,2015,1,10,18,-5.68,35,2.16,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
252,2015,1,10,19,-6.08,37,4.6,20,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
253,2015,1,10,20,-6.45,37,4.6,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
254,2015,1,10,21,-6.65,39,3.6,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
255,2015,1,10,22,-7.12,40,6.2,20,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
256,2015,1,10,23,-7.07,40,3.6,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
257,2015,1,11,0,-7.22,40,4.1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
