hour,date,total ride count,difference from mean
3,2015-04-23,531,-1.5199585410093002
3,2015-04-24,785,-1.3801634364840727
3,2015-04-25,2058,-0.6795367905761409
3,2015-04-26,2943,-0.19245542244690328
3,2015-04-27,427,-1.5771974814448264
3,2015-04-28,369,-1.6091191982261777
3,2015-04-29,510,-1.5315164039818583
3,2015-04-30,578,-1.4940909429278604
3,2015-05-01,752,-1.3983257925838068
3,2015-05-02,1925,-0.7527365894023428
3,2015-05-03,2776,-0.28436795180010405
3,2015-05-04,422,-1.5799493535811497
3,2015-05-05,447,-1.5661899928995329
3,2015-05-06,569,-1.4990443127732425
3,2015-05-07,535,-1.5177570433002414
3,2015-05-08,794,-1.3752100666386906
3,2015-05-09,1851,-0.7934642970199287
3,2015-05-10,2112,-0.6498165715038485
3,2015-05-11,466,-1.5557328787815041
3,2015-05-12,485,-1.5452757646634752
3,2015-05-13,485,-1.5452757646634752
3,2015-05-14,668,-1.4445572444740395
3,2015-05-15,905,-1.3141185052123117
3,2015-05-16,2281,-0.5568032932961183
3,2015-05-17,2506,-0.4329690471615664
3,2015-05-18,536,-1.5172066688729768
3,2015-05-19,544,-1.5128036734548593
3,2015-05-20,682,-1.4368520024923341
3,2015-05-21,715,-1.4186896463926
3,2015-05-22,1057,-1.230461592268081
3,2015-05-23,1754,-0.8468506164646022
3,2015-05-24,1867,-0.7846583061836939
3,2015-05-25,1160,-1.1737730262598194
3,2015-05-26,435,-1.572794486026709
3,2015-05-27,496,-1.5392216459635637
3,2015-05-28,621,-1.4704248425554793
3,2015-05-29,846,-1.3465905964209275
3,2015-05-30,2093,-0.6602736856218773
3,2015-05-31,2687,-0.3333512758266602
3,2015-06-01,638,-1.46106847729198
3,2015-06-02,515,-1.528764531845535
3,2015-06-03,530,-1.5205089154365647
3,2015-06-04,723,-1.4142866509744825
3,2015-06-05,999,-1.262383309049432
3,2015-06-06,2241,-0.5788182703867053
3,2015-06-07,2804,-0.26895746783669316
3,2015-06-08,643,-1.4583166051556566
3,2015-06-09,505,-1.5342682761181816
3,2015-06-10,593,-1.4858353265188904
3,2015-06-11,622,-1.4698744681282148
3,2015-06-12,947,-1.2910027792671952
3,2015-06-13,2330,-0.5298349463601493
3,2015-06-14,2657,-0.34986250864460045
3,2015-06-15,593,-1.4858353265188904
3,2015-06-16,498,-1.5381208971090345
3,2015-06-17,601,-1.4814323311007729
3,2015-06-18,738,-1.4060310345655125
3,2015-06-19,1007,-1.2579803136313148
3,2015-06-20,2831,-0.2540973583005469
3,2015-06-21,3197,-0.05266031792167574
3,2015-06-22,567,-1.5001450616277718
3,2015-06-23,563,-1.5023465593368306
3,2015-06-24,660,-1.448960239892157
3,2015-06-25,790,-1.3774115643477494
3,2015-06-26,1150,-1.179276770532466
3,2015-06-27,3350,0.03154696944981958
3,2015-06-28,3534,0.13281586406651985
3,2015-06-29,723,-1.4142866509744825
3,2015-06-30,577,-1.4946413173551252
4,2015-01-01,3529,0.13006399193019647
4,2015-01-02,428,-1.5766471070175618
4,2015-01-03,794,-1.3752100666386906
4,2015-01-04,713,-1.4197903952471294
4,2015-01-05,500,-1.5370201482545052
4,2015-01-06,409,-1.5871042211355906
4,2015-01-07,415,-1.5838019745720024
4,2015-01-08,412,-1.5854530978537966
4,2015-01-09,451,-1.5639884951904741
4,2015-01-10,905,-1.3141185052123117
4,2015-01-11,1040,-1.2398179575315804
4,2015-01-12,518,-1.527113408563741
4,2015-01-13,378,-1.6041658283807956
4,2015-01-14,509,-1.532066778409123
4,2015-01-15,492,-1.5414231436726225
4,2015-01-16,686,-1.4346505047832756
4,2015-01-17,1073,-1.221655601431846
4,2015-01-18,1108,-1.2023924964775825
4,2015-01-19,537,-1.516656294445712
4,2015-01-20,503,-1.535369024972711
4,2015-01-21,510,-1.5315164039818583
4,2015-01-22,452,-1.5634381207632095
4,2015-01-23,567,-1.5001450616277718
4,2015-01-24,1569,-0.9486698855085671
4,2015-01-25,1167,-1.1699204052689667
4,2015-01-26,674,-1.4412549979104516
4,2015-01-28,326,-1.6327852985985587
4,2015-01-29,512,-1.530415655127329
4,2015-01-30,635,-1.462719600573774
4,2015-01-31,1161,-1.1732226518325548
4,2015-02-01,1222,-1.1396498117694096
4,2015-02-02,509,-1.532066778409123
4,2015-02-03,512,-1.530415655127329
4,2015-02-04,551,-1.5089510524640066
4,2015-02-05,568,-1.4995946872005073
4,2015-02-06,723,-1.4142866509744825
4,2015-02-07,1061,-1.2282600945590223
4,2015-02-08,1370,-1.0581943965342375
4,2015-02-09,481,-1.547477262372534
4,2015-02-10,487,-1.5441750158089458
4,2015-02-11,606,-1.4786804589644496
4,2015-02-12,681,-1.437402376919599
4,2015-02-13,1003,-1.2601818113403733
4,2015-02-14,1581,-0.9420653923813911
4,2015-02-15,1872,-0.7819064340473706
4,2015-02-16,1010,-1.2563291903495206
4,2015-02-17,650,-1.4544639841648037
4,2015-02-18,613,-1.4748278379735968
4,2015-02-19,622,-1.4698744681282148
4,2015-02-20,843,-1.3482417197027214
4,2015-02-21,1215,-1.1435024327602623
4,2015-02-22,1299,-1.0972709808700296
4,2015-02-23,621,-1.4704248425554793
4,2015-02-24,544,-1.5128036734548593
4,2015-02-25,569,-1.4990443127732425
4,2015-02-26,633,-1.4638203494283033
4,2015-02-27,870,-1.3333816101665752
4,2015-02-28,1266,-1.1154333369697638
4,2015-03-01,1404,-1.0394816660072386
4,2015-03-02,510,-1.5315164039818583
4,2015-03-03,455,-1.5617869974814156
4,2015-03-04,513,-1.5298652807000643
4,2015-03-05,561,-1.50344730819136
4,2015-03-06,669,-1.444006870046775
4,2015-03-07,1252,-1.1231385789514692
4,2015-03-08,2520,-0.42526380517986095
4,2015-03-09,578,-1.4940909429278604
4,2015-03-10,433,-1.5738952348812383
4,2015-03-11,524,-1.5238111620001529
4,2015-03-12,670,-1.4434564956195104
4,2015-03-13,902,-1.3157696284941056
4,2015-03-14,1369,-1.0587447709615023
4,2015-03-15,1388,-1.0482876568434734
4,2015-03-16,675,-1.4407046234831868
4,2015-03-17,489,-1.5430742669544166
4,2015-03-18,638,-1.46106847729198
4,2015-03-19,677,-1.4396038746286575
4,2015-03-20,848,-1.3454898475663981
4,2015-03-21,1186,-1.159463291150938
4,2015-03-22,1598,-0.9327090271178916
4,2015-03-23,707,-1.4230926418107173
4,2015-03-24,524,-1.5238111620001529
4,2015-03-25,579,-1.4935405685005958
4,2015-03-26,598,-1.4830834543825668
4,2015-03-27,867,-1.3350327334483694
4,2015-03-28,1468,-1.0042577026622994
4,2015-03-29,1842,-0.7984176668653108
4,2015-03-30,671,-1.4429061211922456
4,2015-03-31,503,-1.535369024972711
4,2015-04-01,592,-1.486385700946155
4,2015-04-02,654,-1.4522624864557452
4,2015-04-03,1052,-1.2332134644044044
4,2015-04-04,1217,-1.142401683905733
4,2015-04-05,1225,-1.1379986884876154
4,2015-04-06,621,-1.4704248425554793
4,2015-04-07,534,-1.5183074177275062
4,2015-04-08,602,-1.4808819566735083
4,2015-04-09,734,-1.408232532274571
4,2015-04-10,897,-1.318521500630429
4,2015-04-11,1294,-1.100022853006353
4,2015-04-12,1591,-0.9365616481087443
4,2015-04-13,684,-1.4357512536378048
4,2015-04-14,481,-1.547477262372534
4,2015-04-15,560,-1.5039976826186245
4,2015-04-16,715,-1.4186896463926
4,2015-04-17,905,-1.3141185052123117
4,2015-04-18,1347,-1.070853008361325
4,2015-04-19,1701,-0.87602046110963
4,2015-04-20,690,-1.4324490070742169
4,2015-04-21,574,-1.4962924406369191
4,2015-04-22,636,-1.4621692261465093
4,2015-04-23,708,-1.4225422673834527
4,2015-04-24,954,-1.2871501582763425
4,2015-04-25,1533,-0.9684833648900955
4,2015-04-26,1936,-0.7466824707024313
4,2015-04-27,755,-1.396674669302013
4,2015-04-28,538,-1.5161059200184475
4,2015-04-29,649,-1.4550143585920685
4,2015-04-30,777,-1.38456643190219
4,2015-05-01,1058,-1.2299112178408163
4,2015-05-02,1459,-1.0092110725076815
4,2015-05-03,1681,-0.8870279496549235
4,2015-05-04,733,-1.4087829067018358
4,2015-05-05,561,-1.50344730819136
4,2015-05-06,716,-1.4181392719653352
4,2015-05-07,795,-1.3746596922114258
4,2015-05-08,960,-1.2838479117127544
4,2015-05-09,1421,-1.0301253007437392
4,2015-05-10,1482,-0.9965524606805939
4,2015-05-11,739,-1.4054806601382477
4,2015-05-12,621,-1.4704248425554793
4,2015-05-13,681,-1.437402376919599
4,2015-05-14,855,-1.3416372265755454
4,2015-05-15,1136,-1.1869820125141717
4,2015-05-16,1742,-0.8534551095917784
4,2015-05-17,1736,-0.8567573561553664
4,2015-05-18,870,-1.3333816101665752
4,2015-05-19,831,-1.3548462128298975
4,2015-05-20,888,-1.323474870475811
4,2015-05-21,990,-1.2673366788948142
4,2015-05-22,1310,-1.0912168621701182
4,2015-05-23,1522,-0.9745374835900069
4,2015-05-24,1391,-1.0466365335616794
4,2015-05-25,964,-1.2816464140036958
4,2015-05-26,865,-1.3361334823028985
4,2015-05-27,708,-1.4225422673834527
4,2015-05-28,847,-1.3460402219936627
4,2015-05-29,1088,-1.213399985022876
4,2015-05-30,1644,-0.9073918034637165
4,2015-05-31,1870,-0.7830071829018999
4,2015-06-01,1026,-1.2475231995132858
4,2015-06-02,763,-1.3922716738838954
4,2015-06-03,735,-1.4076821578473064
4,2015-06-04,817,-1.3625514548116031
4,2015-06-05,1122,-1.194687254495877
4,2015-06-06,1703,-0.8749197122551007
4,2015-06-07,2039,-0.6899939046941698
4,2015-06-08,909,-1.311917007503253
4,2015-06-09,726,-1.4126355276926885
4,2015-06-10,776,-1.3851168063294548
4,2015-06-11,785,-1.3801634364840727
4,2015-06-12,1225,-1.1379986884876154
4,2015-06-13,1766,-0.8402461233374261
4,2015-06-14,2061,-0.677885667294347
4,2015-06-15,1059,-1.2293608434135517
4,2015-06-16,723,-1.4142866509744825
4,2015-06-17,810,-1.3664040758024558
4,2015-06-18,951,-1.2888012815581364
4,2015-06-19,1190,-1.1572617934418792
4,2015-06-20,2081,-0.6668781787490534
4,2015-06-21,2490,-0.4417750379978012
4,2015-06-22,973,-1.2766930441583138
4,2015-06-23,736,-1.4071317834200416
4,2015-06-24,837,-1.3515439662663096
4,2015-06-25,888,-1.323474870475811
4,2015-06-26,1186,-1.159463291150938
4,2015-06-27,2557,-0.40489995137106793
4,2015-06-28,2285,-0.5546017955870597
4,2015-06-29,1112,-1.2001909987685238
4,2015-06-30,814,-1.364202578093397
5,2015-01-01,1766,-0.8402461233374261
5,2015-01-02,460,-1.559035125345092
5,2015-01-03,548,-1.5106021757458006
5,2015-01-04,565,-1.5012458104823012
5,2015-01-05,883,-1.3262267426121344
5,2015-01-06,718,-1.4170385231108058
5,2015-01-07,611,-1.4759285868281262
5,2015-01-08,749,-1.399976915865601
5,2015-01-09,766,-1.3906205506021014
5,2015-01-10,619,-1.4715255914100087
5,2015-01-11,683,-1.4363016280650696
5,2015-01-12,1026,-1.2475231995132858
5,2015-01-13,692,-1.4313482582196875
5,2015-01-14,819,-1.3614507059570737
5,2015-01-15,875,-1.3306297380302519
5,2015-01-16,995,-1.2645848067584908
5,2015-01-17,815,-1.3636522036661323
5,2015-01-18,697,-1.4285963860833641
5,2015-01-19,653,-1.4528128608830098
5,2015-01-20,917,-1.3075140120851354
5,2015-01-21,841,-1.3493424685572508
5,2015-01-22,815,-1.3636522036661323
5,2015-01-23,832,-1.354295838402633
5,2015-01-24,911,-1.3108162586487235
5,2015-01-25,724,-1.413736276547218
5,2015-01-26,1108,-1.2023924964775825
5,2015-01-28,715,-1.4186896463926
5,2015-01-29,899,-1.3174207517758996
5,2015-01-30,944,-1.2926539025489892
5,2015-01-31,875,-1.3306297380302519
5,2015-02-01,783,-1.381264185338602
5,2015-02-02,963,-1.2821967884309604
5,2015-02-03,857,-1.340536477721016
5,2015-02-04,971,-1.2777937930128431
5,2015-02-05,1009,-1.2568795647767854
5,2015-02-06,1058,-1.2299112178408163
5,2015-02-07,815,-1.3636522036661323
5,2015-02-08,867,-1.3350327334483694
5,2015-02-09,1015,-1.2535773182131973
5,2015-02-10,899,-1.3174207517758996
5,2015-02-11,943,-1.293204276976254
5,2015-02-12,1030,-1.245321701804227
5,2015-02-13,1255,-1.1214874556696752
5,2015-02-14,1193,-1.155610670160085
5,2015-02-15,998,-1.2629336834766969
5,2015-02-16,1096,-1.2089969896047585
5,2015-02-17,1067,-1.2249578479954342
5,2015-02-18,968,-1.279444916294637
5,2015-02-19,1043,-1.2381668342497865
5,2015-02-20,1138,-1.1858812636596423
5,2015-02-21,958,-1.2849486605672837
5,2015-02-22,827,-1.3570477105389562
5,2015-02-23,1126,-1.1924857567868183
5,2015-02-24,1038,-1.2409187063861098
5,2015-02-25,970,-1.2783441674401077
5,2015-02-26,1077,-1.2194541037227875
5,2015-02-27,1091,-1.211748861741082
5,2015-02-28,982,-1.2717396743129317
5,2015-03-01,851,-1.3438387242846042
5,2015-03-02,899,-1.3174207517758996
5,2015-03-03,826,-1.357598084966221
5,2015-03-04,875,-1.3306297380302519
5,2015-03-05,822,-1.3597995826752796
5,2015-03-06,793,-1.3757604410659552
5,2015-03-07,882,-1.3267771170393992
5,2015-03-08,1313,-1.089565738888324
5,2015-03-09,918,-1.3069636376578708
5,2015-03-10,782,-1.3818145597658666
5,2015-03-11,917,-1.3075140120851354
5,2015-03-12,938,-1.2959561491125773
5,2015-03-13,1001,-1.2612825601949027
5,2015-03-14,1041,-1.2392675831043158
5,2015-03-15,946,-1.29155315369446
5,2015-03-16,1121,-1.1952376289231417
5,2015-03-17,876,-1.3300793636029873
5,2015-03-18,934,-1.298157646821636
5,2015-03-19,992,-1.2662359300402848
5,2015-03-20,1019,-1.2513758205041385
5,2015-03-21,934,-1.298157646821636
5,2015-03-22,1028,-1.2464224506587565
5,2015-03-23,1238,-1.1308438209331748
5,2015-03-24,927,-1.3020102678124887
5,2015-03-25,940,-1.294855400258048
5,2015-03-26,1019,-1.2513758205041385
5,2015-03-27,1116,-1.197989501059465
5,2015-03-28,933,-1.2987080212489006
5,2015-03-29,1104,-1.2045939941866413
5,2015-03-30,1270,-1.113231839260705
5,2015-03-31,924,-1.3036613910942827
5,2015-04-01,1019,-1.2513758205041385
5,2015-04-02,1073,-1.221655601431846
5,2015-04-03,1180,-1.1627655377145258
5,2015-04-04,802,-1.370807071220573
5,2015-04-05,741,-1.4043799112837183
5,2015-04-06,1075,-1.2205548525773169
5,2015-04-07,861,-1.3383349800119573
5,2015-04-08,937,-1.296506523539842
5,2015-04-09,1054,-1.232112715549875
5,2015-04-10,1173,-1.1666181587053785
5,2015-04-11,860,-1.338885354439222
5,2015-04-12,1027,-1.2469728250860213
5,2015-04-13,1194,-1.1550602957328204
5,2015-04-14,917,-1.3075140120851354
5,2015-04-15,1028,-1.2464224506587565
5,2015-04-16,1139,-1.1853308892323775
5,2015-04-17,1234,-1.1330453186422333
5,2015-04-18,968,-1.279444916294637
5,2015-04-19,1064,-1.2266089712772281
5,2015-04-20,1247,-1.1258904510877927
5,2015-04-21,1097,-1.208446615177494
5,2015-04-22,1064,-1.2266089712772281
5,2015-04-23,1262,-1.1176348346788225
5,2015-04-24,1287,-1.1038754739972056
5,2015-04-25,1126,-1.1924857567868183
5,2015-04-26,1215,-1.1435024327602623
5,2015-04-27,1291,-1.101673976288147
5,2015-04-28,1081,-1.2172526060137288
5,2015-04-29,1090,-1.2122992361683467
5,2015-04-30,1226,-1.1374483140603509
5,2015-05-01,1294,-1.100022853006353
5,2015-05-02,1026,-1.2475231995132858
5,2015-05-03,1100,-1.2067954918957
5,2015-05-04,1270,-1.113231839260705
5,2015-05-05,1086,-1.2145007338774054
5,2015-05-06,1128,-1.191385007932289
5,2015-05-07,1192,-1.1561610445873498
5,2015-05-08,1318,-1.0868138667520006
5,2015-05-09,1060,-1.2288104689862869
5,2015-05-10,923,-1.3042117655215475
5,2015-05-11,1233,-1.1335956930694981
5,2015-05-12,1072,-1.2222059758591108
5,2015-05-13,1137,-1.1864316380869069
5,2015-05-14,1334,-1.0780078759157659
5,2015-05-15,1346,-1.0714033827885898
5,2015-05-16,1508,-0.9822427255717123
5,2015-05-17,1213,-1.1446031816147917
5,2015-05-18,1370,-1.0581943965342375
5,2015-05-19,1259,-1.1192859579606165
5,2015-05-20,1364,-1.0614966430978257
5,2015-05-21,1423,-1.0290245518892098
5,2015-05-22,1638,-0.9106940500273046
5,2015-05-23,1278,-1.1088288438425877
5,2015-05-24,891,-1.321823747194017
5,2015-05-25,809,-1.3669544502297204
5,2015-05-26,1410,-1.0361794194436507
5,2015-05-27,1210,-1.1462543048965856
5,2015-05-28,1268,-1.1143325881152344
5,2015-05-29,1423,-1.0290245518892098
5,2015-05-30,1108,-1.2023924964775825
5,2015-05-31,1236,-1.131944569787704
5,2015-06-01,1535,-0.9673826160355662
5,2015-06-02,1238,-1.1308438209331748
5,2015-06-03,1234,-1.1330453186422333
5,2015-06-04,1314,-1.0890153644610594
5,2015-06-05,1303,-1.0950694831609709
5,2015-06-06,1504,-0.9844442232807711
5,2015-06-07,1207,-1.1479054281783796
5,2015-06-08,1512,-0.9800412278626537
5,2015-06-09,1183,-1.161114414432732
5,2015-06-10,1238,-1.1308438209331748
5,2015-06-11,1298,-1.0978213552972942
5,2015-06-12,1567,-0.9497706343630965
5,2015-06-13,1134,-1.188082761368701
5,2015-06-14,1186,-1.159463291150938
5,2015-06-15,1651,-0.9035391824728638
5,2015-06-16,1255,-1.1214874556696752
5,2015-06-17,1234,-1.1330453186422333
5,2015-06-18,1387,-1.0488380312707382
5,2015-06-19,1474,-1.0009554560987113
5,2015-06-20,1218,-1.1418513094784681
5,2015-06-21,1352,-1.0681011362250017
5,2015-06-22,1597,-0.9332594015451563
5,2015-06-23,1281,-1.1071777205607938
5,2015-06-24,1280,-1.1077280949880584
5,2015-06-25,1376,-1.0548921499706496
5,2015-06-26,1515,-0.9783901045808596
5,2015-06-27,1356,-1.065899638515943
5,2015-06-28,1253,-1.1225882045242046
5,2015-06-29,1647,-0.9057406801819226
5,2015-06-30,1198,-1.1528587980237617
6,2015-01-01,1067,-1.2249578479954342
6,2015-01-02,605,-1.4792308333917141
6,2015-01-03,564,-1.5017961849095658
6,2015-01-04,625,-1.4682233448464206
6,2015-01-05,1493,-0.9904983419806825
6,2015-01-06,1305,-1.0939687343064415
6,2015-01-07,1380,-1.0526906522615909
6,2015-01-08,1652,-0.9029888080455991
6,2015-01-09,1537,-0.9662818671810368
6,2015-01-10,746,-1.401628039147395
6,2015-01-11,606,-1.4786804589644496
6,2015-01-12,1621,-0.9200504152908041
6,2015-01-13,1413,-1.0345282961618565
6,2015-01-14,1620,-0.9206007897180687
6,2015-01-15,1620,-0.9206007897180687
6,2015-01-16,1545,-0.9618788717629194
6,2015-01-17,848,-1.3454898475663981
6,2015-01-18,566,-1.5006954360550366
6,2015-01-19,861,-1.3383349800119573
6,2015-01-20,1638,-0.9106940500273046
6,2015-01-21,1532,-0.9690337393173601
6,2015-01-22,1557,-0.9552743786357433
6,2015-01-23,1579,-0.9431661412359205
6,2015-01-24,887,-1.3240252449030758
6,2015-01-25,696,-1.4291467605106287
6,2015-01-26,1859,-0.7890613016018113
6,2015-01-28,1734,-0.8578581050098958
6,2015-01-29,1649,-0.9046399313273932
6,2015-01-30,1660,-0.8985858126274817
6,2015-01-31,864,-1.3366838567301633
6,2015-02-01,729,-1.4109844044108943
6,2015-02-02,1975,-0.725217868039109
6,2015-02-03,1659,-0.8991361870547464
6,2015-02-04,1759,-0.8440987443282789
6,2015-02-05,1759,-0.8440987443282789
6,2015-02-06,1725,-0.8628114748552779
6,2015-02-07,926,-1.3025606422397533
6,2015-02-08,771,-1.387868678465778
6,2015-02-09,2084,-0.6652270554672594
6,2015-02-10,1722,-0.8644625981370718
6,2015-02-11,1823,-0.8088747809833396
6,2015-02-12,1929,-0.750535091693284
6,2015-02-13,1914,-0.7587907081022542
6,2015-02-14,1095,-1.2095473640320233
6,2015-02-15,788,-1.3785123132022785
6,2015-02-16,1290,-1.1022243507154117
6,2015-02-17,2290,-0.5518499234507362
6,2015-02-18,1834,-0.8028206622834282
6,2015-02-19,1857,-0.7901620504563407
6,2015-02-20,2155,-0.6261504711314675
6,2015-02-21,968,-1.279444916294637
6,2015-02-22,757,-1.3955739204474835
6,2015-02-23,1922,-0.7543877126841367
6,2015-02-24,2295,-0.5490980513144129
6,2015-02-25,1878,-0.7786041874837825
6,2015-02-26,1888,-0.7731004432111358
6,2015-02-27,1855,-0.7912627993108701
6,2015-02-28,978,-1.2739411720219902
6,2015-03-01,815,-1.3636522036661323
6,2015-03-02,1569,-0.9486698855085671
6,2015-03-03,1729,-0.8606099771462191
6,2015-03-04,1786,-0.8292386347921327
6,2015-03-05,1811,-0.8154792741105158
6,2015-03-06,1629,-0.9156474198726866
6,2015-03-07,838,-1.3509935918390448
6,2015-03-08,889,-1.3229244960485464
6,2015-03-09,1618,-0.9217015385725981
6,2015-03-10,1458,-1.009761446934946
6,2015-03-11,1430,-1.0251719308983571
6,2015-03-12,1604,-0.9294067805543036
6,2015-03-13,1510,-0.9811419767171831
6,2015-03-14,978,-1.2739411720219902
6,2015-03-15,947,-1.2910027792671952
6,2015-03-16,1765,-0.8407964977646908
6,2015-03-17,1512,-0.9800412278626537
6,2015-03-18,1698,-0.877671584391424
6,2015-03-19,1783,-0.8308897580739266
6,2015-03-20,1718,-0.8666640958461306
6,2015-03-21,918,-1.3069636376578708
6,2015-03-22,1014,-1.254127692640462
6,2015-03-23,2004,-0.7092570096484334
6,2015-03-24,1786,-0.8292386347921327
6,2015-03-25,1738,-0.855656607300837
6,2015-03-26,1891,-0.7714493199293417
6,2015-03-27,2004,-0.7092570096484334
6,2015-03-28,976,-1.2750419208765196
6,2015-03-29,898,-1.3179711262031644
6,2015-03-30,2021,-0.6999006443849339
6,2015-03-31,1785,-0.8297890092193974
6,2015-04-01,1736,-0.8567573561553664
6,2015-04-02,1746,-0.8512536118827196
6,2015-04-03,1514,-0.9789404790081243
6,2015-04-04,840,-1.3498928429845154
6,2015-04-05,728,-1.4115347788381591
6,2015-04-06,1759,-0.8440987443282789
6,2015-04-07,1552,-0.9580262507720667
6,2015-04-08,1668,-0.8941828172093643
6,2015-04-09,1704,-0.874369337827836
6,2015-04-10,2000,-0.7114585073574922
6,2015-04-11,961,-1.2832975372854898
6,2015-04-12,966,-1.2805456651491665
6,2015-04-13,2045,-0.6866916581305818
6,2015-04-14,1822,-0.8094251554106043
6,2015-04-15,1856,-0.7907124248836054
6,2015-04-16,1952,-0.7378764798661965
6,2015-04-17,2078,-0.6685293020308475
6,2015-04-18,1064,-1.2266089712772281
6,2015-04-19,1025,-1.2480735739405506
6,2015-04-20,2227,-0.5865235123684108
6,2015-04-21,1956,-0.7356749821571378
6,2015-04-22,1989,-0.7175126260574035
6,2015-04-23,2099,-0.6569714390582893
6,2015-04-24,2009,-0.7065051375121101
6,2015-04-25,1134,-1.188082761368701
6,2015-04-26,1078,-1.2189037292955227
6,2015-04-27,2089,-0.662475183330936
6,2015-04-28,1873,-0.7813560596201059
6,2015-04-29,1927,-0.7516358405478134
6,2015-04-30,2008,-0.7070555119393747
6,2015-05-01,2052,-0.682839037139729
6,2015-05-02,1144,-1.1825790170960542
6,2015-05-03,969,-1.2788945418673723
6,2015-05-04,2135,-0.6371579596767609
6,2015-05-05,1879,-0.7780538130565178
6,2015-05-06,2014,-0.7037532653757866
6,2015-05-07,2066,-0.6751337951580235
6,2015-05-08,2035,-0.6921954024032285
6,2015-05-09,1139,-1.1853308892323775
6,2015-05-10,964,-1.2816464140036958
6,2015-05-11,2072,-0.6718315485944355
6,2015-05-12,1824,-0.808324406556075
6,2015-05-13,1923,-0.7538373382568722
6,2015-05-14,2030,-0.6949472745395519
6,2015-05-15,2002,-0.7103577585029628
6,2015-05-16,1635,-0.9123451733090986
6,2015-05-17,1135,-1.1875323869414363
6,2015-05-18,2080,-0.6674285531763181
6,2015-05-19,2095,-0.659172936767348
6,2015-05-20,1982,-0.7213652470482562
6,2015-05-21,2183,-0.6107399871680566
6,2015-05-22,2153,-0.6272512199859968
6,2015-05-23,1262,-1.1176348346788225
6,2015-05-24,822,-1.3597995826752796
6,2015-05-25,903,-1.315219254066841
6,2015-05-26,2132,-0.638809082958555
6,2015-05-27,2069,-0.6734826718762296
6,2015-05-28,2086,-0.6641263066127301
6,2015-05-29,2126,-0.642111329522143
6,2015-05-30,1154,-1.1770752728234075
6,2015-05-31,1062,-1.2277097201317575
6,2015-06-01,2327,-0.5314860696419432
6,2015-06-02,2133,-0.6382587085312903
6,2015-06-03,2041,-0.6888931558396404
6,2015-06-04,2090,-0.6619248089036713
6,2015-06-05,2124,-0.6432120783766724
6,2015-06-06,1378,-1.0537914011161202
6,2015-06-07,1098,-1.2078962407502292
6,2015-06-08,2229,-0.5854227635138815
6,2015-06-09,2010,-0.7059547630848454
6,2015-06-10,2069,-0.6734826718762296
6,2015-06-11,2220,-0.5903761333592635
6,2015-06-12,2223,-0.5887250100774695
6,2015-06-13,1292,-1.1011236018608823
6,2015-06-14,1123,-1.1941368800686123
6,2015-06-15,2572,-0.39664433496209783
6,2015-06-16,2195,-0.6041354940408804
6,2015-06-17,2130,-0.6399098318130844
6,2015-06-18,2314,-0.5386409371963841
6,2015-06-19,2284,-0.5551521700143243
6,2015-06-20,1243,-1.1280919487968513
6,2015-06-21,1086,-1.2145007338774054
6,2015-06-22,2290,-0.5518499234507362
6,2015-06-23,2087,-0.6635759321854654
6,2015-06-24,2139,-0.6349564619677023
6,2015-06-25,2267,-0.5645085352778239
6,2015-06-26,2208,-0.5969806264864397
6,2015-06-27,1353,-1.0675507617977371
6,2015-06-28,1122,-1.194687254495877
6,2015-06-29,2341,-0.5237808276602378
6,2015-06-30,1937,-0.7461320962751666
7,2015-01-01,642,-1.4588669795829212
7,2015-01-02,855,-1.3416372265755454
7,2015-01-03,549,-1.510051801318536
7,2015-01-04,609,-1.4770293356826556
7,2015-01-05,2306,-0.5430439326145015
7,2015-01-06,2457,-0.4599373940975355
7,2015-01-07,2459,-0.45883664524300616
7,2015-01-08,3093,-0.10989925835720198
7,2015-01-09,2449,-0.4643403895156529
7,2015-01-10,908,-1.3124673819305175
7,2015-01-11,711,-1.4208911441016585
7,2015-01-12,2832,-0.25354698387328223
7,2015-01-13,2595,-0.3839857231350103
7,2015-01-14,2945,-0.19135467359237393
7,2015-01-15,2799,-0.27170933997301655
7,2015-01-16,2562,-0.4021480792347446
7,2015-01-17,932,-1.2992583956761654
7,2015-01-18,698,-1.4280460116560993
7,2015-01-19,1137,-1.1864316380869069
7,2015-01-20,2818,-0.2612522258549877
7,2015-01-21,2777,-0.28381757737283936
7,2015-01-22,2868,-0.23373350449175392
7,2015-01-23,2732,-0.3085844265997498
7,2015-01-24,1033,-1.2436705785224331
7,2015-01-25,743,-1.403279162429189
7,2015-01-26,3154,-0.07632641829405679
7,2015-01-28,3098,-0.1071473862208786
7,2015-01-29,3008,-0.15668108467469938
7,2015-01-30,3170,-0.06752042745782198
7,2015-01-31,1094,-1.210097738459288
7,2015-02-01,872,-1.3322808613120458
7,2015-02-02,3460,0.09208815644893387
7,2015-02-03,2933,-0.19795916671955002
7,2015-02-04,3213,-0.04385432708544094
7,2015-02-05,3225,-0.03724983395826483
7,2015-02-06,3158,-0.07412492058499809
7,2015-02-07,1116,-1.197989501059465
7,2015-02-08,857,-1.340536477721016
7,2015-02-09,3665,0.20491491403819231
7,2015-02-10,3056,-0.13026311216599495
7,2015-02-11,3253,-0.021839349994853926
7,2015-02-12,3329,0.0199891064772614
7,2015-02-13,3317,0.013384613350085296
7,2015-02-14,1289,-1.1027747251426763
