,Year,Month,Day,Hour,temp,humidity,wind_speed,clouds_all,Morning,Afternoon,Evening,Night,Spring,Summer,Fall,Winter,Clear,Clouds,Drizzle,Fog,Haze,Mist,Rain,Snow,Thunderstorm
0,2013,12,31,19,-0.22,42,7.7,40,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1,2013,12,31,20,-0.81,46,4.6,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2,2013,12,31,21,-1.24,44,3.6,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
3,2013,12,31,22,-1.98,42,6.2,20,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
4,2013,12,31,23,-2.42,38,3.1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
5,2014,1,1,0,-3.04,39,4.6,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
6,2014,1,1,1,-3.6,37,7.7,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
7,2014,1,1,2,-3.63,41,4.1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
8,2014,1,1,3,-4.23,45,4.1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
9,2014,1,1,4,-4.06,43,5.7,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
10,2014,1,1,5,-4.44,47,2.39,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
11,2014,1,1,6,-4.48,51,1.5,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
12,2014,1,1,7,-3.98,45,4.6,40,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
13,2014,1,1,8,-4.1,52,2.1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
14,2014,1,1,9,-1.93,50,2.6,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
15,2014,1,1,10,-1.25,46,5.1,40,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
16,2014,1,1,11,-0.55,48,4.6,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
17,2014,1,1,12,-0.29,46,3.1,75,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
18,2014,1,1,13,0.15,46,3.1,40,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
19,2014,1,1,14,0.48,49,3.6,20,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
20,2014,1,1,15,0.48,51,3.6,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
21,2014,1,1,16,0.7,46,0.95,90,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
22,2014,1,1,17,0.56,49,1.25,90,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
23,2014,1,1,18,0.72,46,1.75,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
24,2014,1,1,19,0.32,53,2.1,90,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
25,2014,1,1,20,0.24,53,2.6,40,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
26,2014,1,1,21,-0.03,55,2.1,90,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
27,2014,1,1,22,0.05,53,4.1,90,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
28,2014,1,1,23,0.3,58,5.1,90,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
29,2014,1,2,0,0.28,58,3.6,90,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
30,2014,1,2,1,0.45,60,5.1,90,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
31,2014,1,2,2,0.19,60,3.6,90,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
32,2014,1,2,3,0.19,65,3.6,90,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
33,2014,1,2,4,-0.72,78,10.3,90,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
34,2014,1,2,5,-1.7,74,4.6,90,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
35,2014,1,2,6,-2.26,80,6.69,90,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
36,2014,1,2,7,-2.42,80,6.7,90,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
37,2014,1,2,8,-2.54,74,6.7,90,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
38,2014,1,2,9,-2.65,71,6.7,90,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
39,2014,1,2,10,-2.67,77,10.8,90,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
40,2014,1,2,11,-2.7,74,4.6,90,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
41,2014,1,2,12,-2.85,79,11.3,90,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
42,2014,1,2,13,-3.05,74,9.3,90,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
43,2014,1,2,14,-3.49,74,4.1,90,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
44,2014,1,2,15,-3.37,74,4.6,90,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
45,2014,1,2,16,-3.45,77,7.7,90,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
46,2014,1,2,17,-3.54,74,6.7,90,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
47,2014,1,2,18,-4.08,77,7.2,90,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
48,2014,1,2,19,-4.47,77,9.3,90,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
49,2014,1,2,20,-5.2,93,6.69,90,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
50,2014,1,2,20,-5.2,93,6.69,90,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
51,2014,1,2,20,-5.2,93,6.69,90,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
52,2014,1,2,21,-6.04,84,7.7,90,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
53,2014,1,2,21,-6.04,84,7.7,90,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
54,2014,1,2,21,-6.04,84,7.7,90,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
55,2014,1,2,22,-6.85,84,8.2,100,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
56,2014,1,2,22,-6.85,84,8.2,100,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
57,2014,1,2,23,-7.4,77,6.7,90,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
58,2014,1,3,0,-8.44,84,4.1,90,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
59,2014,1,3,0,-8.44,84,4.1,90,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
60,2014,1,3,0,-8.44,84,4.1,90,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
61,2014,1,3,1,-8.93,80,8.8,100,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
62,2014,1,3,1,-8.93,80,8.8,100,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
63,2014,1,3,2,-10.37,79,6.2,90,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
64,2014,1,3,3,-11.29,80,5.7,90,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
65,2014,1,3,4,-11.21,83,8.8,100,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
66,2014,1,3,4,-11.21,83,8.8,100,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
67,2014,1,3,5,-11.28,80,6.7,90,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
68,2014,1,3,6,-11.04,72,5.1,90,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
69,2014,1,3,6,-11.04,72,5.1,90,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
70,2014,1,3,7,-11.25,79,10.3,90,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
71,2014,1,3,7,-11.25,79,10.3,90,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
72,2014,1,3,8,-11.63,71,4.1,90,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
73,2014,1,3,8,-11.63,71,4.1,90,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
74,2014,1,3,9,-11.38,72,4.6,90,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
75,2014,1,3,9,-11.38,72,4.6,90,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
76,2014,1,3,10,-10.25,73,7.7,90,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
77,2014,1,3,10,-10.25,73,7.7,90,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
78,2014,1,3,11,-8.67,63,6.68,90,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
79,2014,1,3,12,-7.9,51,3.6,20,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
80,2014,1,3,13,-7.91,56,6.2,40,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
81,2014,1,3,14,-7.7,46,4.6,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
82,2014,1,3,15,-8.32,46,5.1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
83,2014,1,3,16,-8.94,50,9.8,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
84,2014,1,3,17,-9.4,43,5.1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
85,2014,1,3,18,-10.14,45,3.6,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
86,2014,1,3,19,-10.82,45,6.2,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
87,2014,1,3,20,-11.06,41,4.1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
88,2014,1,3,21,-11.74,45,3.1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
89,2014,1,3,22,-11.53,43,4.6,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
90,2014,1,3,23,-12.06,49,2.1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
91,2014,1,4,0,-12.46,51,3.1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
92,2014,1,4,1,-12.61,52,4.6,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
93,2014,1,4,2,-13.09,53,1.82,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
94,2014,1,4,3,-13.46,53,1.18,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
95,2014,1,4,4,-12.99,49,1.5,20,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
96,2014,1,4,5,-12.9,60,1.4,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
97,2014,1,4,6,-12.77,57,1.5,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
98,2014,1,4,7,-11.97,60,2.6,40,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
99,2014,1,4,8,-12.38,63,1.47,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
100,2014,1,4,9,-10.37,55,2.6,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
101,2014,1,4,10,-8.37,48,2.6,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
102,2014,1,4,11,-7.31,35,2.6,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
103,2014,1,4,12,-5.85,37,2.6,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
104,2014,1,4,13,-4.9,37,3.6,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
105,2014,1,4,14,-3.95,32,4.1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
106,2014,1,4,15,-3.67,34,3.6,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
107,2014,1,4,16,-3.71,33,4.1,40,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
108,2014,1,4,17,-3.86,37,1.5,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
109,2014,1,4,18,-3.6,43,2.1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
110,2014,1,4,19,-3.48,45,2.1,40,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
111,2014,1,4,20,-3.13,42,3.1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
112,2014,1,4,21,-4.14,46,3.1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
113,2014,1,4,22,-4.42,50,2.6,20,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
114,2014,1,4,23,-4.15,54,1.5,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
115,2014,1,5,0,-4.34,59,2.6,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
116,2014,1,5,1,-5.39,60,2.1,20,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
117,2014,1,5,2,-5.69,60,2.1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
118,2014,1,5,3,-5.66,65,1.5,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
119,2014,1,5,4,-5.53,68,2.84,20,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
120,2014,1,5,5,-4.81,68,2.55,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
121,2014,1,5,6,-5.12,68,2.41,20,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
122,2014,1,5,7,-4.27,65,1.5,90,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
123,2014,1,5,8,-4.09,68,2.6,75,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
124,2014,1,5,9,-2.97,80,1.08,90,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
125,2014,1,5,10,-2.3,88,0.19,90,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
126,2014,1,5,10,-2.3,88,0.19,90,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
127,2014,1,5,11,-1.39,68,0.57,90,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
128,2014,1,5,12,-1.01,92,3.6,90,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
129,2014,1,5,12,-1.01,92,3.6,90,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
130,2014,1,5,13,-0.78,88,4.1,90,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
131,2014,1,5,13,-0.78,88,4.1,90,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
132,2014,1,5,14,-0.25,88,2.1,90,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
133,2014,1,5,14,-0.25,88,2.1,90,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
134,2014,1,5,15,0.29,88,2.1,90,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
135,2014,1,5,16,0.59,85,4.6,90,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
136,2014,1,5,16,0.59,85,4.6,90,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
137,2014,1,5,17,1.13,86,2.57,90,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
138,2014,1,5,18,1.22,86,3.09,90,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
139,2014,1,5,19,1.3,92,3.1,90,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
140,2014,1,5,20,1.71,92,2.1,90,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
141,2014,1,5,21,2.2,89,2.6,90,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
142,2014,1,5,21,2.2,89,2.6,90,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
143,2014,1,5,22,2.55,96,3.6,90,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
144,2014,1,5,22,2.55,96,3.6,90,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
145,2014,1,5,23,4.09,100,3.09,90,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
146,2014,1,5,23,4.09,100,3.09,90,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
147,2014,1,6,0,7.46,92,3.1,90,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
148,2014,1,6,0,7.46,92,3.1,90,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
149,2014,1,6,1,9.88,92,3.6,90,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
150,2014,1,6,1,9.88,92,3.6,90,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
151,2014,1,6,2,10.84,96,2.6,90,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
152,2014,1,6,2,10.84,96,2.6,90,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
153,2014,1,6,3,11.49,93,6.2,90,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
154,2014,1,6,4,11.19,92,2.6,90,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
155,2014,1,6,4,11.19,92,2.6,90,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
156,2014,1,6,5,11.27,92,3.6,90,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
157,2014,1,6,5,11.27,92,3.6,90,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
158,2014,1,6,6,11.64,96,3.6,90,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
159,2014,1,6,6,11.64,96,3.6,90,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
160,2014,1,6,7,11.99,96,6.2,90,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
161,2014,1,6,7,11.99,96,6.2,90,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
162,2014,1,6,8,12.01,93,4.6,90,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
163,2014,1,6,8,12.01,93,4.6,90,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
164,2014,1,6,9,10.27,89,1.5,90,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
165,2014,1,6,9,10.27,89,1.5,90,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
166,2014,1,6,10,8.65,79,7.7,90,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
167,2014,1,6,11,8.13,83,2.6,75,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
168,2014,1,6,12,7.61,65,7.7,90,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
169,2014,1,6,13,5.61,73,2.6,90,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
170,2014,1,6,14,4.54,69,4.1,90,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
171,2014,1,6,15,4.63,67,2.6,90,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
172,2014,1,6,16,4.61,62,7.2,90,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
173,2014,1,6,17,3.89,47,2.6,90,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
174,2014,1,6,18,2.83,45,4.1,90,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
175,2014,1,6,19,1.85,43,6.7,90,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
176,2014,1,6,20,1.41,47,5.1,90,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
177,2014,1,6,21,-0.1,46,6.79,75,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
178,2014,1,6,22,-1.62,40,10.3,20,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
179,2014,1,6,23,-4.09,43,6.7,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
180,2014,1,7,0,-6.98,46,8.82,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
181,2014,1,7,1,-9.96,35,11.8,20,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
182,2014,1,7,2,-11.07,39,7.7,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
183,2014,1,7,3,-11.87,39,6.7,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
184,2014,1,7,4,-12.73,40,10.8,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
185,2014,1,7,5,-13.25,38,9.8,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
186,2014,1,7,6,-14.2,37,5.1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
187,2014,1,7,7,-14.87,39,11.3,20,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
188,2014,1,7,8,-15.1,39,6.2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
189,2014,1,7,9,-14.8,37,9.3,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
190,2014,1,7,10,-14.21,35,11.8,20,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
191,2014,1,7,11,-13.83,34,6.7,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
192,2014,1,7,12,-13.19,32,8.2,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
193,2014,1,7,13,-12.48,31,8.2,20,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
194,2014,1,7,14,-12.09,33,7.2,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
195,2014,1,7,15,-12.02,35,6.2,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
196,2014,1,7,16,-12.2,33,9.3,20,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
197,2014,1,7,17,-12.57,38,5.1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
198,2014,1,7,18,-12.62,38,6.7,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
199,2014,1,7,19,-12.7,38,8.2,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
200,2014,1,7,20,-12.56,40,2.1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
201,2014,1,7,21,-12.62,42,2.6,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
202,2014,1,7,22,-12.51,40,9.3,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
203,2014,1,7,23,-12.37,42,3.1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
204,2014,1,8,0,-12.44,45,2.1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
205,2014,1,8,1,-12.54,42,6.2,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
206,2014,1,8,2,-12.49,45,3.6,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
207,2014,1,8,3,-12.37,47,4.6,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
208,2014,1,8,4,-12.48,44,7.2,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
209,2014,1,8,5,-12.46,49,5.7,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
210,2014,1,8,6,-12.41,49,5.7,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
211,2014,1,8,7,-12.31,49,6.2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
212,2014,1,8,8,-12.49,51,3.1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
213,2014,1,8,9,-11.36,49,2.1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
214,2014,1,8,10,-10.08,45,4.6,40,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
215,2014,1,8,11,-9.14,43,4.1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
216,2014,1,8,12,-7.84,42,2.1,40,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
217,2014,1,8,13,-6.95,36,3.6,40,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
218,2014,1,8,14,-6.3,37,2.6,90,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
219,2014,1,8,15,-5.67,37,2.1,40,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
220,2014,1,8,16,-5.87,35,3.6,40,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
221,2014,1,8,17,-6.17,39,2.6,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
222,2014,1,8,18,-6.42,39,3.1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
223,2014,1,8,19,-5.97,35,6.2,40,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
224,2014,1,8,20,-6.04,38,4.1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
225,2014,1,8,21,-6.03,38,2.1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
226,2014,1,8,22,-5.79,35,4.1,90,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
227,2014,1,8,23,-5.15,37,2.6,90,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
228,2014,1,9,0,-5.11,41,2.1,90,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
229,2014,1,9,1,-5.15,35,4.1,90,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
230,2014,1,9,2,-4.52,39,3.1,90,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
231,2014,1,9,3,-4.42,39,2.11,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
232,2014,1,9,4,-4.7,43,5.1,40,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
233,2014,1,9,5,-4.66,52,3.1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
234,2014,1,9,6,-5.0,54,2.04,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
235,2014,1,9,7,-5.76,54,4.1,20,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
236,2014,1,9,8,-5.4,56,1.5,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
237,2014,1,9,9,-4.1,54,1.91,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
238,2014,1,9,10,-3.08,48,5.1,20,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
239,2014,1,9,11,-2.2,45,1.5,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
